Code Domaine,Domaine,Code zone,Zone,Code Élément,Élément,Code Produit,Produit,Unité,Valeur,Symbole,Description du Symbole
"GT,""Agriculture total"",""2"",""Afghanistan"",""7231"",""Émissions (CO2eq)"",""1711"",""Agriculture total"",""gigagrammes"",""586084.7"",""A"",""Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"""
"GT,""Agriculture total"",""202"",""Afrique du Sud"",""7231"",""Émissions (CO2eq)"",""1711"",""Agriculture total"",""gigagrammes"",""1590319.64"",""A"",""Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"""
"GT,""Agriculture total"",""3"",""Albanie"",""7231"",""Émissions (CO2eq)"",""1711"",""Agriculture total"",""gigagrammes"",""157959.07"",""A"",""Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"""
"GT,""Agriculture total"",""4"",""Algérie"",""7231"",""Émissions (CO2eq)"",""1711"",""Agriculture total"",""gigagrammes"",""394316.94"",""A"",""Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"""
"GT,""Agriculture total"",""79"",""Allemagne"",""7231"",""Émissions (CO2eq)"",""1711"",""Agriculture total"",""gigagrammes"",""3947266.3"",""A"",""Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"""
"GT,""Agriculture total"",""6"",""Andorre"",""7231"",""Émissions (CO2eq)"",""1711"",""Agriculture total"",""gigagrammes"",""0"",""A"",""Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"""
"GT,""Agriculture total"",""7"",""Angola"",""7231"",""Émissions (CO2eq)"",""1711"",""Agriculture total"",""gigagrammes"",""996125.55"",""A"",""Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"""
"GT,""Agriculture total"",""258"",""Anguilla"",""7231"",""Émissions (CO2eq)"",""1711"",""Agriculture total"",""gigagrammes"",""0"",""A"",""Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"""
"GT,""Agriculture total"",""8"",""Antigua-et-Barbuda"",""7231"",""Émissions (CO2eq)"",""1711"",""Agriculture total"",""gigagrammes"",""1698.97"",""A"",""Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"""
"GT,""Agriculture total"",""151"",""Antilles néerlandaises (ex)"",""7231"",""Émissions (CO2eq)"",""1711"",""Agriculture total"",""gigagrammes"",""604.37"",""A"",""Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"""
"GT,""Agriculture total"",""194"",""Arabie saoudite"",""7231"",""Émissions (CO2eq)"",""1711"",""Agriculture total"",""gigagrammes"",""219277.93"",""A"",""Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"""
"GT,""Agriculture total"",""9"",""Argentine"",""7231"",""Émissions (CO2eq)"",""1711"",""Agriculture total"",""gigagrammes"",""6057665.14"",""A"",""Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"""
"GT,""Agriculture total"",""1"",""Arménie"",""7231"",""Émissions (CO2eq)"",""1711"",""Agriculture total"",""gigagrammes"",""33164.24"",""A"",""Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"""
"GT,""Agriculture total"",""22"",""Aruba"",""7231"",""Émissions (CO2eq)"",""1711"",""Agriculture total"",""gigagrammes"",""2.41"",""A"",""Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"""
"GT,""Agriculture total"",""10"",""Australie"",""7231"",""Émissions (CO2eq)"",""1711"",""Agriculture total"",""gigagrammes"",""7482289.74"",""A"",""Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"""
"GT,""Agriculture total"",""11"",""Autriche"",""7231"",""Émissions (CO2eq)"",""1711"",""Agriculture total"",""gigagrammes"",""463188.03"",""A"",""Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"""
"GT,""Agriculture total"",""52"",""Azerbaïdjan"",""7231"",""Émissions (CO2eq)"",""1711"",""Agriculture total"",""gigagrammes"",""135714.68"",""A"",""Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"""
"GT,""Agriculture total"",""12"",""Bahamas"",""7231"",""Émissions (CO2eq)"",""1711"",""Agriculture total"",""gigagrammes"",""1328.05"",""A"",""Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"""
"GT,""Agriculture total"",""13"",""Bahreïn"",""7231"",""Émissions (CO2eq)"",""1711"",""Agriculture total"",""gigagrammes"",""1548.95"",""A"",""Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"""
"GT,""Agriculture total"",""16"",""Bangladesh"",""7231"",""Émissions (CO2eq)"",""1711"",""Agriculture total"",""gigagrammes"",""3291852.31"",""A"",""Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"""
"GT,""Agriculture total"",""14"",""Barbade"",""7231"",""Émissions (CO2eq)"",""1711"",""Agriculture total"",""gigagrammes"",""4136.5"",""A"",""Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"""
"GT,""Agriculture total"",""57"",""Bélarus"",""7231"",""Émissions (CO2eq)"",""1711"",""Agriculture total"",""gigagrammes"",""526465.61"",""A"",""Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"""
"GT,""Agriculture total"",""255"",""Belgique"",""7231"",""Émissions (CO2eq)"",""1711"",""Agriculture total"",""gigagrammes"",""160611.34"",""A"",""Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"""
"GT,""Agriculture total"",""15"",""Belgique-Luxembourg"",""7231"",""Émissions (CO2eq)"",""1711"",""Agriculture total"",""gigagrammes"",""406045.25"",""A"",""Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"""
"GT,""Agriculture total"",""23"",""Belize"",""7231"",""Émissions (CO2eq)"",""1711"",""Agriculture total"",""gigagrammes"",""9251.03"",""A"",""Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"""
"GT,""Agriculture total"",""53"",""Bénin"",""7231"",""Émissions (CO2eq)"",""1711"",""Agriculture total"",""gigagrammes"",""164823.71"",""A"",""Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"""
"GT,""Agriculture total"",""17"",""Bermudes"",""7231"",""Émissions (CO2eq)"",""1711"",""Agriculture total"",""gigagrammes"",""290.3"",""A"",""Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"""
"GT,""Agriculture total"",""18"",""Bhoutan"",""7231"",""Émissions (CO2eq)"",""1711"",""Agriculture total"",""gigagrammes"",""26184.25"",""A"",""Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"""
"GT,""Agriculture total"",""19"",""Bolivie (État plurinational de)"",""7231"",""Émissions (CO2eq)"",""1711"",""Agriculture total"",""gigagrammes"",""853219.06"",""A"",""Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"""
"GT,""Agriculture total"",""80"",""Bosnie-Herzégovine"",""7231"",""Émissions (CO2eq)"",""1711"",""Agriculture total"",""gigagrammes"",""57795.14"",""A"",""Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"""
"GT,""Agriculture total"",""20"",""Botswana"",""7231"",""Émissions (CO2eq)"",""1711"",""Agriculture total"",""gigagrammes"",""347965.15"",""A"",""Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"""
"GT,""Agriculture total"",""21"",""Brésil"",""7231"",""Émissions (CO2eq)"",""1711"",""Agriculture total"",""gigagrammes"",""16624686.98"",""A"",""Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"""
"GT,""Agriculture total"",""26"",""Brunéi Darussalam"",""7231"",""Émissions (CO2eq)"",""1711"",""Agriculture total"",""gigagrammes"",""4231.89"",""A"",""Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"""
"GT,""Agriculture total"",""27"",""Bulgarie"",""7231"",""Émissions (CO2eq)"",""1711"",""Agriculture total"",""gigagrammes"",""469561.8"",""A"",""Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"""
"GT,""Agriculture total"",""233"",""Burkina Faso"",""7231"",""Émissions (CO2eq)"",""1711"",""Agriculture total"",""gigagrammes"",""575257.35"",""A"",""Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"""
"GT,""Agriculture total"",""29"",""Burundi"",""7231"",""Émissions (CO2eq)"",""1711"",""Agriculture total"",""gigagrammes"",""74984.59"",""A"",""Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"""
"GT,""Agriculture total"",""35"",""Cabo Verde"",""7231"",""Émissions (CO2eq)"",""1711"",""Agriculture total"",""gigagrammes"",""4615.32"",""A"",""Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"""
"GT,""Agriculture total"",""115"",""Cambodge"",""7231"",""Émissions (CO2eq)"",""1711"",""Agriculture total"",""gigagrammes"",""734459.11"",""A"",""Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"""
"GT,""Agriculture total"",""32"",""Cameroun"",""7231"",""Émissions (CO2eq)"",""1711"",""Agriculture total"",""gigagrammes"",""467443.05"",""A"",""Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"""
"GT,""Agriculture total"",""33"",""Canada"",""7231"",""Émissions (CO2eq)"",""1711"",""Agriculture total"",""gigagrammes"",""2522639.94"",""A"",""Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"""
"GT,""Agriculture total"",""40"",""Chili"",""7231"",""Émissions (CO2eq)"",""1711"",""Agriculture total"",""gigagrammes"",""552793.44"",""A"",""Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"""
"GT,""Agriculture total"",""351"",""Chine"",""7231"",""Émissions (CO2eq)"",""1711"",""Agriculture total"",""gigagrammes"",""29072047.97"",""A"",""Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"""
"GT,""Agriculture total"",""96"",""Chine - RAS de Hong-Kong"",""7231"",""Émissions (CO2eq)"",""1711"",""Agriculture total"",""gigagrammes"",""5370.66"",""A"",""Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"""
"GT,""Agriculture total"",""128"",""Chine - RAS de Macao"",""7231"",""Émissions (CO2eq)"",""1711"",""Agriculture total"",""gigagrammes"",""130.36"",""A"",""Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"""
"GT,""Agriculture total"",""41"",""Chine, continentale"",""7231"",""Émissions (CO2eq)"",""1711"",""Agriculture total"",""gigagrammes"",""28757041.01"",""A"",""Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"""
"GT,""Agriculture total"",""214"",""Chine, Taiwan Province de"",""7231"",""Émissions (CO2eq)"",""1711"",""Agriculture total"",""gigagrammes"",""309505.94"",""A"",""Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"""
"GT,""Agriculture total"",""50"",""Chypre"",""7231"",""Émissions (CO2eq)"",""1711"",""Agriculture total"",""gigagrammes"",""20458.05"",""A"",""Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"""
"GT,""Agriculture total"",""44"",""Colombie"",""7231"",""Émissions (CO2eq)"",""1711"",""Agriculture total"",""gigagrammes"",""2726503.06"",""A"",""Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"""
"GT,""Agriculture total"",""45"",""Comores"",""7231"",""Émissions (CO2eq)"",""1711"",""Agriculture total"",""gigagrammes"",""10250.88"",""A"",""Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"""
"GT,""Agriculture total"",""46"",""Congo"",""7231"",""Émissions (CO2eq)"",""1711"",""Agriculture total"",""gigagrammes"",""64038.88"",""A"",""Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"""
"GT,""Agriculture total"",""48"",""Costa Rica"",""7231"",""Émissions (CO2eq)"",""1711"",""Agriculture total"",""gigagrammes"",""200286.6"",""A"",""Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"""
"GT,""Agriculture total"",""107"",""Côte d'Ivoire"",""7231"",""Émissions (CO2eq)"",""1711"",""Agriculture total"",""gigagrammes"",""200699.73"",""A"",""Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"""
"GT,""Agriculture total"",""98"",""Croatie"",""7231"",""Émissions (CO2eq)"",""1711"",""Agriculture total"",""gigagrammes"",""75649.61"",""A"",""Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"""
"GT,""Agriculture total"",""49"",""Cuba"",""7231"",""Émissions (CO2eq)"",""1711"",""Agriculture total"",""gigagrammes"",""667545.81"",""A"",""Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"""
"GT,""Agriculture total"",""54"",""Danemark"",""7231"",""Émissions (CO2eq)"",""1711"",""Agriculture total"",""gigagrammes"",""646927.35"",""A"",""Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"""
"GT,""Agriculture total"",""72"",""Djibouti"",""7231"",""Émissions (CO2eq)"",""1711"",""Agriculture total"",""gigagrammes"",""25108.41"",""A"",""Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"""
"GT,""Agriculture total"",""55"",""Dominique"",""7231"",""Émissions (CO2eq)"",""1711"",""Agriculture total"",""gigagrammes"",""1580.09"",""A"",""Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"""
"GT,""Agriculture total"",""59"",""Égypte"",""7231"",""Émissions (CO2eq)"",""1711"",""Agriculture total"",""gigagrammes"",""1161264.32"",""A"",""Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"""
"GT,""Agriculture total"",""60"",""El Salvador"",""7231"",""Émissions (CO2eq)"",""1711"",""Agriculture total"",""gigagrammes"",""151585.38"",""A"",""Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"""
"GT,""Agriculture total"",""225"",""Émirats arabes unis"",""7231"",""Émissions (CO2eq)"",""1711"",""Agriculture total"",""gigagrammes"",""40743.81"",""A"",""Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"""
"GT,""Agriculture total"",""58"",""Équateur"",""7231"",""Émissions (CO2eq)"",""1711"",""Agriculture total"",""gigagrammes"",""556266.53"",""A"",""Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"""
"GT,""Agriculture total"",""178"",""Érythrée"",""7231"",""Émissions (CO2eq)"",""1711"",""Agriculture total"",""gigagrammes"",""92833.08"",""A"",""Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"""
"GT,""Agriculture total"",""203"",""Espagne"",""7231"",""Émissions (CO2eq)"",""1711"",""Agriculture total"",""gigagrammes"",""1833114.31"",""A"",""Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"""
"GT,""Agriculture total"",""63"",""Estonie"",""7231"",""Émissions (CO2eq)"",""1711"",""Agriculture total"",""gigagrammes"",""49482.8"",""A"",""Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"""
"GT,""Agriculture total"",""209"",""Eswatini"",""7231"",""Émissions (CO2eq)"",""1711"",""Agriculture total"",""gigagrammes"",""51522.79"",""A"",""Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"""
"GT,""Agriculture total"",""231"",""États-Unis d'Amérique"",""7231"",""Émissions (CO2eq)"",""1711"",""Agriculture total"",""gigagrammes"",""19404640.8"",""A"",""Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"""
"GT,""Agriculture total"",""238"",""Éthiopie"",""7231"",""Émissions (CO2eq)"",""1711"",""Agriculture total"",""gigagrammes"",""1795607.72"",""A"",""Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"""
"GT,""Agriculture total"",""62"",""Éthiopie RDP"",""7231"",""Émissions (CO2eq)"",""1711"",""Agriculture total"",""gigagrammes"",""1468640.2"",""A"",""Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"""
"GT,""Agriculture total"",""185"",""Fédération de Russie"",""7231"",""Émissions (CO2eq)"",""1711"",""Agriculture total"",""gigagrammes"",""2776514.39"",""A"",""Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"""
"GT,""Agriculture total"",""66"",""Fidji"",""7231"",""Émissions (CO2eq)"",""1711"",""Agriculture total"",""gigagrammes"",""41990.89"",""A"",""Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"""
"GT,""Agriculture total"",""67"",""Finlande"",""7231"",""Émissions (CO2eq)"",""1711"",""Agriculture total"",""gigagrammes"",""369054.54"",""A"",""Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"""
"GT,""Agriculture total"",""68"",""France"",""7231"",""Émissions (CO2eq)"",""1711"",""Agriculture total"",""gigagrammes"",""4303434.74"",""A"",""Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"""
"GT,""Agriculture total"",""74"",""Gabon"",""7231"",""Émissions (CO2eq)"",""1711"",""Agriculture total"",""gigagrammes"",""14714.33"",""A"",""Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"""
"GT,""Agriculture total"",""75"",""Gambie"",""7231"",""Émissions (CO2eq)"",""1711"",""Agriculture total"",""gigagrammes"",""39834.32"",""A"",""Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"""
"GT,""Agriculture total"",""73"",""Géorgie"",""7231"",""Émissions (CO2eq)"",""1711"",""Agriculture total"",""gigagrammes"",""58078.44"",""A"",""Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"""
"GT,""Agriculture total"",""81"",""Ghana"",""7231"",""Émissions (CO2eq)"",""1711"",""Agriculture total"",""gigagrammes"",""290568.76"",""A"",""Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"""
"GT,""Agriculture total"",""82"",""Gibraltar"",""7231"",""Émissions (CO2eq)"",""1711"",""Agriculture total"",""gigagrammes"",""0.2"",""A"",""Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"""
"GT,""Agriculture total"",""84"",""Grèce"",""7231"",""Émissions (CO2eq)"",""1711"",""Agriculture total"",""gigagrammes"",""492954.84"",""A"",""Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"""
"GT,""Agriculture total"",""86"",""Grenade"",""7231"",""Émissions (CO2eq)"",""1711"",""Agriculture total"",""gigagrammes"",""884.74"",""A"",""Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"""
"GT,""Agriculture total"",""85"",""Groenland"",""7231"",""Émissions (CO2eq)"",""1711"",""Agriculture total"",""gigagrammes"",""299.39"",""A"",""Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"""
